asset_id,asset_type,asset_category
asset_1097,Server,IT
asset_1098,MRI Scanner,Medical
asset_1099,PC,IT
asset_1100,ECG,Medical
asset_1101,PC,IT
asset_1102,PC,IT
asset_1103,Laptop,IT
asset_1104,Laptop,IT
asset_1105,Infusion Pump,Medical
asset_1106,Infusion Pump,Medical
asset_1107,Laptop,IT
asset_1108,Server,IT
asset_1109,Laptop,IT
asset_1110,Server,IT
asset_1111,ECG,Medical
asset_1112,Server,IT
asset_1113,Server,IT
asset_1114,Server,IT
asset_1115,MRI Scanner,Medical
asset_1116,Server,IT
asset_1117,ECG,Medical
asset_1118,PC,IT
asset_1119,Server,IT
asset_1120,ECG,Medical
asset_1121,Laptop,IT
asset_1122,PC,IT
asset_1123,Laptop,IT
asset_1124,Infusion Pump,Medical
asset_1125,MRI Scanner,Medical
asset_1126,Server,IT
asset_1127,Server,IT
asset_1128,Laptop,IT
asset_1129,Server,IT
asset_1130,Laptop,IT
asset_1131,PC,IT
asset_1132,PC,IT
asset_1133,Laptop,IT
asset_1134,PC,IT
asset_1135,Server,IT
asset_1136,Server,IT
asset_1137,Server,IT
asset_1138,Laptop,IT
asset_1139,Laptop,IT
asset_1140,Laptop,IT
asset_1141,PC,IT
asset_1142,PC,IT
asset_1143,Infusion Pump,Medical
asset_1144,PC,IT
asset_1145,PC,IT
asset_1146,Laptop,IT
asset_1147,Server,IT
asset_1148,Server,IT
asset_1149,Server,IT
asset_1150,MRI Scanner,Medical
asset_1151,Server,IT
asset_1152,MRI Scanner,Medical
asset_1153,Server,IT
asset_1154,MRI Scanner,Medical
asset_1155,Server,IT
asset_1156,Laptop,IT
asset_1157,Server,IT
asset_1158,Infusion Pump,Medical
asset_1159,Server,IT
asset_1160,PC,IT
asset_1161,Server,IT
asset_1162,PC,IT
asset_1163,PC,IT
asset_1164,Server,IT
asset_1165,Server,IT
asset_1166,Server,IT
asset_1167,Server,IT
asset_1168,MRI Scanner,Medical
asset_1169,Laptop,IT
asset_1170,PC,IT
asset_1171,PC,IT
asset_1172,Laptop,IT
asset_1173,Server,IT
asset_1174,PC,IT
asset_1175,PC,IT
asset_1176,Server,IT
asset_1177,ECG,Medical
asset_1178,Laptop,IT
asset_1179,PC,IT
asset_1180,Laptop,IT
asset_1181,Server,IT
asset_1182,Infusion Pump,Medical
asset_1183,PC,IT
asset_1184,Laptop,IT
asset_1185,MRI Scanner,Medical
asset_1186,PC,IT
asset_1187,PC,IT
asset_1188,ECG,Medical
asset_1189,PC,IT
asset_1190,Laptop,IT
asset_1191,Server,IT
asset_1192,Laptop,IT
asset_1193,Server,IT
asset_1194,Laptop,IT
asset_1195,Laptop,IT
asset_1196,Laptop,IT
asset_1197,MRI Scanner,Medical
asset_1198,Laptop,IT
asset_1199,Server,IT
asset_1200,Infusion Pump,Medical
asset_1201,Server,IT
asset_1202,PC,IT
asset_1203,Infusion Pump,Medical
asset_1204,Server,IT
asset_1205,Server,IT
asset_1206,Infusion Pump,Medical
asset_1207,PC,IT
asset_1208,ECG,Medical
asset_1209,Laptop,IT
asset_1210,Laptop,IT
asset_1211,Server,IT
asset_1212,PC,IT
asset_1213,ECG,Medical
asset_1214,Server,IT
asset_1215,PC,IT
asset_1216,Server,IT
asset_1217,Server,IT
asset_1218,Laptop,IT
asset_1219,ECG,Medical
asset_1220,Laptop,IT
asset_1221,Server,IT
asset_1222,PC,IT
asset_1223,Server,IT
asset_1224,Server,IT
asset_1225,Laptop,IT
asset_1226,Server,IT
asset_1227,Infusion Pump,Medical
asset_1228,PC,IT
asset_1229,PC,IT
asset_1230,Server,IT
asset_1231,Server,IT
asset_1232,MRI Scanner,Medical
asset_1233,PC,IT
asset_1234,Server,IT
asset_1235,PC,IT
asset_1236,Laptop,IT
asset_1237,PC,IT
asset_1238,Server,IT
asset_1239,Laptop,IT
asset_1240,PC,IT
asset_1241,Laptop,IT
asset_1242,Laptop,IT
asset_1243,Server,IT
asset_1244,Server,IT
asset_1245,Server,IT
asset_1246,PC,IT
asset_1247,Server,IT
asset_1248,Laptop,IT
asset_1249,PC,IT
asset_1250,Infusion Pump,Medical
asset_1251,PC,IT
asset_1252,PC,IT
asset_1253,MRI Scanner,Medical
asset_1254,Server,IT
asset_1255,MRI Scanner,Medical
asset_1256,Infusion Pump,Medical
asset_1257,Server,IT
asset_1258,PC,IT
asset_1259,Laptop,IT
asset_1260,PC,IT
asset_1261,Laptop,IT
asset_1262,Laptop,IT
asset_1263,PC,IT
asset_1264,ECG,Medical
asset_1265,PC,IT
asset_1266,PC,IT
asset_1267,Infusion Pump,Medical
asset_1268,Laptop,IT
asset_1269,PC,IT
asset_1270,Laptop,IT
asset_1271,Infusion Pump,Medical
asset_1272,PC,IT
asset_1273,Server,IT
asset_1274,Infusion Pump,Medical
asset_1275,PC,IT
asset_1276,MRI Scanner,Medical
asset_1277,Laptop,IT
asset_1278,PC,IT
asset_1279,Server,IT
asset_1280,Server,IT
asset_1281,Server,IT
asset_1282,Server,IT
asset_1283,ECG,Medical
asset_1284,PC,IT
asset_1285,Laptop,IT
asset_1286,Server,IT
asset_1287,Server,IT
asset_1288,Infusion Pump,Medical
asset_1289,Laptop,IT
asset_1290,MRI Scanner,Medical
asset_1291,Laptop,IT
asset_1292,Server,IT
asset_1293,PC,IT
asset_1294,ECG,Medical
asset_1295,Laptop,IT
asset_1296,Server,IT
asset_1297,Server,IT
asset_1298,PC,IT
asset_1299,Infusion Pump,Medical
asset_1300,Laptop,IT
asset_1301,MRI Scanner,Medical
asset_1302,PC,IT
asset_1303,Laptop,IT
asset_1304,Laptop,IT
asset_1305,Laptop,IT
asset_1306,Laptop,IT
asset_1307,Server,IT
asset_1308,Infusion Pump,Medical
asset_1309,Infusion Pump,Medical
asset_1310,ECG,Medical
asset_1311,PC,IT
asset_1312,ECG,Medical
asset_1313,PC,IT
asset_1314,Server,IT
asset_1315,PC,IT
asset_1316,PC,IT
asset_1317,Server,IT
asset_1318,Laptop,IT
asset_1319,Infusion Pump,Medical
asset_1320,Laptop,IT
asset_1321,Server,IT
asset_1322,Server,IT
asset_1323,Infusion Pump,Medical
asset_1324,Infusion Pump,Medical
asset_1325,PC,IT
asset_1326,Server,IT
asset_1327,Laptop,IT
asset_1328,PC,IT
asset_1329,ECG,Medical
asset_1330,ECG,Medical
asset_1331,Laptop,IT
asset_1332,Laptop,IT
asset_1333,Laptop,IT
asset_1334,MRI Scanner,Medical
asset_1335,Server,IT
asset_1336,Laptop,IT
asset_1337,Laptop,IT
asset_1338,ECG,Medical
asset_1339,Server,IT
asset_1340,MRI Scanner,Medical
asset_1341,Laptop,IT
asset_1342,Server,IT
asset_1343,Server,IT
asset_1344,Infusion Pump,Medical
asset_1345,ECG,Medical
asset_1346,PC,IT
asset_1347,ECG,Medical
asset_1348,Infusion Pump,Medical
asset_1349,PC,IT
asset_1350,PC,IT
asset_1351,PC,IT
asset_1352,PC,IT
asset_1353,Infusion Pump,Medical
asset_1354,Server,IT
asset_1355,Server,IT
asset_1356,Server,IT
asset_1357,Laptop,IT
asset_1358,Server,IT
asset_1359,Laptop,IT
asset_1360,Server,IT
asset_1361,Server,IT
asset_1362,Server,IT
asset_1363,Laptop,IT
asset_1364,Infusion Pump,Medical
asset_1365,ECG,Medical
asset_1366,Server,IT
asset_1367,Laptop,IT
asset_1368,Laptop,IT
asset_1369,MRI Scanner,Medical
asset_1370,PC,IT
asset_1371,Laptop,IT
asset_1372,Server,IT
asset_1373,Server,IT
asset_1374,Server,IT
asset_1375,PC,IT
asset_1376,PC,IT
asset_1377,PC,IT
asset_1378,ECG,Medical
asset_1379,Infusion Pump,Medical
asset_1380,MRI Scanner,Medical
asset_1381,Laptop,IT
asset_1382,Infusion Pump,Medical
asset_1383,Laptop,IT
asset_1384,PC,IT
asset_1385,Server,IT
asset_1386,Laptop,IT
asset_1387,Laptop,IT
asset_1388,ECG,Medical
asset_1389,ECG,Medical
asset_1390,Laptop,IT
asset_1391,MRI Scanner,Medical
asset_1392,Laptop,IT
asset_1393,PC,IT
asset_1394,MRI Scanner,Medical
asset_1395,Laptop,IT
asset_1396,ECG,Medical
asset_1397,PC,IT
asset_1398,PC,IT
asset_1399,ECG,Medical
asset_1400,ECG,Medical
asset_1401,Server,IT
asset_1402,Laptop,IT
asset_1403,Server,IT
asset_1404,Server,IT
asset_1405,Infusion Pump,Medical
asset_1406,Server,IT
asset_1407,ECG,Medical
asset_1408,Infusion Pump,Medical
asset_1409,Laptop,IT
asset_1410,Server,IT
asset_1411,PC,IT
asset_1412,Laptop,IT
asset_1413,PC,IT
asset_1414,Laptop,IT
asset_1415,Server,IT
asset_1416,ECG,Medical
asset_1417,Infusion Pump,Medical
asset_1418,MRI Scanner,Medical
asset_1419,Server,IT
asset_1420,Server,IT
asset_1421,PC,IT
asset_1422,Server,IT
asset_1423,PC,IT
asset_1424,Server,IT
asset_1425,Laptop,IT
asset_1426,Server,IT
asset_1427,Server,IT
asset_1428,Laptop,IT
asset_1429,Laptop,IT
asset_1430,MRI Scanner,Medical
asset_1431,PC,IT
asset_1432,PC,IT
asset_1433,ECG,Medical
asset_1434,MRI Scanner,Medical
asset_1435,Server,IT
asset_1436,Laptop,IT
asset_1437,Laptop,IT
asset_1438,PC,IT
asset_1439,ECG,Medical
asset_1440,Laptop,IT
asset_1441,ECG,Medical
asset_1442,Server,IT
asset_1443,Laptop,IT
asset_1444,Server,IT
asset_1445,MRI Scanner,Medical
asset_1446,Laptop,IT
asset_1447,PC,IT
asset_1448,MRI Scanner,Medical
asset_1449,MRI Scanner,Medical
asset_1450,Laptop,IT
asset_1451,Server,IT
asset_1452,Laptop,IT
asset_1453,Server,IT
asset_1454,Server,IT
asset_1455,Server,IT
asset_1456,Server,IT
asset_1457,PC,IT
asset_1458,PC,IT
asset_1459,Server,IT
asset_1460,Server,IT
asset_1461,Infusion Pump,Medical
asset_1462,Server,IT
asset_1463,Server,IT
asset_1464,Infusion Pump,Medical
asset_1465,PC,IT
asset_1466,Server,IT
asset_1467,MRI Scanner,Medical
asset_1468,ECG,Medical
asset_1469,Laptop,IT
asset_1470,MRI Scanner,Medical
asset_1471,PC,IT
asset_1472,Laptop,IT
asset_1473,Server,IT
asset_1474,Laptop,IT
asset_1475,MRI Scanner,Medical
asset_1476,Server,IT
asset_1477,PC,IT
asset_1478,Laptop,IT
asset_1479,Server,IT
asset_1480,PC,IT
asset_1481,ECG,Medical
asset_1482,Infusion Pump,Medical
asset_1483,Server,IT
asset_1484,Laptop,IT
asset_1485,Laptop,IT
asset_1486,Infusion Pump,Medical
asset_1487,Server,IT
asset_1488,ECG,Medical
asset_1489,Server,IT
asset_1490,Laptop,IT
asset_1491,PC,IT
asset_1492,Server,IT
asset_1493,ECG,Medical
asset_1494,PC,IT
asset_1495,Server,IT
asset_1496,Laptop,IT
asset_1497,PC,IT
asset_1498,PC,IT
asset_1499,Laptop,IT
asset_1500,PC,IT
asset_1501,ECG,Medical
asset_1502,Infusion Pump,Medical
asset_1503,Server,IT
asset_1504,Laptop,IT
asset_1505,Laptop,IT
asset_1506,PC,IT
asset_1507,Server,IT
asset_1508,PC,IT
asset_1509,PC,IT
asset_1510,Laptop,IT
asset_1511,MRI Scanner,Medical
asset_1512,Laptop,IT
asset_1513,Infusion Pump,Medical
asset_1514,Server,IT
asset_1515,Server,IT
asset_1516,Laptop,IT
asset_1517,Laptop,IT
asset_1518,PC,IT
asset_1519,Laptop,IT
asset_1520,ECG,Medical
asset_1521,Server,IT
asset_1522,Laptop,IT
asset_1523,Infusion Pump,Medical
asset_1524,Laptop,IT
asset_1525,Server,IT
asset_1526,ECG,Medical
asset_1527,PC,IT
asset_1528,Laptop,IT
asset_1529,PC,IT
asset_1530,Server,IT
asset_1531,PC,IT
asset_1532,Server,IT
asset_1533,Laptop,IT
asset_1534,Laptop,IT
asset_1535,MRI Scanner,Medical
asset_1536,Infusion Pump,Medical
asset_1537,MRI Scanner,Medical
asset_1538,Infusion Pump,Medical
asset_1539,Laptop,IT
asset_1540,Laptop,IT
asset_1541,PC,IT
asset_1542,MRI Scanner,Medical
asset_1543,PC,IT
asset_1544,PC,IT
asset_1545,PC,IT
asset_1546,Server,IT
asset_1547,Infusion Pump,Medical
asset_1548,ECG,Medical
asset_1549,Infusion Pump,Medical
asset_1550,PC,IT
asset_1551,Infusion Pump,Medical
asset_1552,PC,IT
asset_1553,PC,IT
asset_1554,PC,IT
asset_1555,MRI Scanner,Medical
asset_1556,Infusion Pump,Medical
asset_1557,PC,IT
asset_1558,Infusion Pump,Medical
asset_1559,MRI Scanner,Medical
asset_1560,PC,IT
asset_1561,Server,IT
asset_1562,MRI Scanner,Medical
asset_1563,Server,IT
asset_1564,Server,IT
asset_1565,Server,IT
asset_1566,Laptop,IT
asset_1567,Server,IT
asset_1568,Server,IT
asset_1569,PC,IT
asset_1570,Laptop,IT
asset_1571,Infusion Pump,Medical
asset_1572,ECG,Medical
asset_1573,Laptop,IT
asset_1574,ECG,Medical
asset_1575,Server,IT
asset_1576,Server,IT
asset_1577,PC,IT
asset_1578,Server,IT
asset_1579,Laptop,IT
asset_1580,Server,IT
asset_1581,Server,IT
asset_1582,PC,IT
asset_1583,PC,IT
asset_1584,MRI Scanner,Medical
asset_1585,Laptop,IT
asset_1586,ECG,Medical
asset_1587,Laptop,IT
asset_1588,Infusion Pump,Medical
asset_1589,Server,IT
asset_1590,Infusion Pump,Medical
asset_1591,Infusion Pump,Medical
asset_1592,ECG,Medical
asset_1593,Server,IT
asset_1594,ECG,Medical
asset_1595,Server,IT
asset_1596,Infusion Pump,Medical
asset_1597,PC,IT
asset_1598,ECG,Medical
asset_1599,Infusion Pump,Medical
asset_1600,ECG,Medical
asset_1601,Infusion Pump,Medical
asset_1602,Laptop,IT
asset_1603,Laptop,IT
asset_1604,ECG,Medical
asset_1605,Server,IT
asset_1606,Infusion Pump,Medical
asset_1607,Infusion Pump,Medical
asset_1608,Laptop,IT
asset_1609,Infusion Pump,Medical
asset_1610,Laptop,IT
asset_1611,Laptop,IT
asset_1612,MRI Scanner,Medical
asset_1613,ECG,Medical
asset_1614,PC,IT
asset_1615,Infusion Pump,Medical
asset_1616,Server,IT
asset_1617,PC,IT
asset_1618,MRI Scanner,Medical
asset_1619,Server,IT
asset_1620,MRI Scanner,Medical
asset_1621,Server,IT
asset_1622,Laptop,IT
asset_1623,MRI Scanner,Medical
asset_1624,Laptop,IT
asset_1625,PC,IT
asset_1626,Server,IT
asset_1627,Laptop,IT
asset_1628,MRI Scanner,Medical
asset_1629,Infusion Pump,Medical
asset_1630,PC,IT
asset_1631,PC,IT
asset_1632,Laptop,IT
asset_1633,Laptop,IT
asset_1634,Server,IT
asset_1635,Laptop,IT
asset_1636,MRI Scanner,Medical
asset_1637,PC,IT
asset_1638,ECG,Medical
asset_1639,Laptop,IT
asset_1640,MRI Scanner,Medical
asset_1641,MRI Scanner,Medical
asset_1642,ECG,Medical
asset_1643,PC,IT
asset_1644,Infusion Pump,Medical
asset_1645,Laptop,IT
asset_1646,PC,IT
asset_1647,Infusion Pump,Medical
asset_1648,ECG,Medical
asset_1649,Server,IT
asset_1650,ECG,Medical
asset_1651,PC,IT
asset_1652,PC,IT
asset_1653,Server,IT
asset_1654,Server,IT
asset_1655,Server,IT
asset_1656,Server,IT
asset_1657,MRI Scanner,Medical
asset_1658,Laptop,IT
asset_1659,Laptop,IT
asset_1660,Laptop,IT
asset_1661,Laptop,IT
asset_1662,MRI Scanner,Medical
asset_1663,ECG,Medical
asset_1664,MRI Scanner,Medical
asset_1665,Laptop,IT
asset_1666,Server,IT
asset_1667,Laptop,IT
asset_1668,PC,IT
asset_1669,Laptop,IT
asset_1670,PC,IT
asset_1671,ECG,Medical
asset_1672,Laptop,IT
asset_1673,Server,IT
asset_1674,PC,IT
asset_1675,PC,IT
asset_1676,MRI Scanner,Medical
asset_1677,ECG,Medical
asset_1678,Laptop,IT
asset_1679,PC,IT
asset_1680,Infusion Pump,Medical
asset_1681,PC,IT
asset_1682,Server,IT
asset_1683,ECG,Medical
asset_1684,Server,IT
asset_1685,Laptop,IT
asset_1686,Server,IT
asset_1687,MRI Scanner,Medical
asset_1688,Server,IT
asset_1689,ECG,Medical
asset_1690,PC,IT
asset_1691,Infusion Pump,Medical
asset_1692,Laptop,IT
asset_1693,PC,IT
asset_1694,PC,IT
asset_1695,Laptop,IT
asset_1696,ECG,Medical
asset_1697,ECG,Medical
asset_1698,PC,IT
asset_1699,Laptop,IT
asset_1700,Server,IT
asset_1701,Laptop,IT
asset_1702,Server,IT
asset_1703,Server,IT
asset_1704,Server,IT
asset_1705,Laptop,IT
asset_1706,Infusion Pump,Medical
asset_1707,Infusion Pump,Medical
asset_1708,Laptop,IT
asset_1709,Server,IT
asset_1710,Infusion Pump,Medical
asset_1711,Laptop,IT
asset_1712,Laptop,IT
asset_1713,PC,IT
asset_1714,PC,IT
asset_1715,Laptop,IT
asset_1716,Laptop,IT
asset_1717,Server,IT
asset_1718,Server,IT
asset_1719,Laptop,IT
asset_1720,Laptop,IT
asset_1721,Server,IT
asset_1722,Laptop,IT
asset_1723,Server,IT
asset_1724,Laptop,IT
asset_1725,ECG,Medical
asset_1726,Server,IT
asset_1727,Server,IT
asset_1728,Laptop,IT
asset_1729,Server,IT
asset_1730,PC,IT
asset_1731,Infusion Pump,Medical
asset_1732,Laptop,IT
asset_1733,Laptop,IT
asset_1734,PC,IT
asset_1735,Laptop,IT
asset_1736,MRI Scanner,Medical
asset_1737,PC,IT
asset_1738,Laptop,IT
asset_1739,PC,IT
asset_1740,Server,IT
asset_1741,MRI Scanner,Medical
asset_1742,Server,IT
asset_1743,MRI Scanner,Medical
asset_1744,Laptop,IT
asset_1745,Server,IT
asset_1746,ECG,Medical
asset_1747,Server,IT
asset_1748,PC,IT
asset_1749,Server,IT
asset_1750,Laptop,IT
asset_1751,Server,IT
asset_1752,Laptop,IT
asset_1753,PC,IT
asset_1754,PC,IT
asset_1755,Server,IT
asset_1756,PC,IT
asset_1757,ECG,Medical
asset_1758,PC,IT
asset_1759,MRI Scanner,Medical
asset_1760,ECG,Medical
asset_1761,Server,IT
asset_1762,Laptop,IT
asset_1763,PC,IT
asset_1764,Server,IT
asset_1765,ECG,Medical
asset_1766,PC,IT
asset_1767,Laptop,IT
asset_1768,Server,IT
asset_1769,Server,IT
asset_1770,Laptop,IT
asset_1771,Laptop,IT
asset_1772,Laptop,IT
asset_1773,PC,IT
asset_1774,Laptop,IT
asset_1775,Server,IT
asset_1776,Infusion Pump,Medical
asset_1777,Laptop,IT
asset_1778,Server,IT
asset_1779,Laptop,IT
asset_1780,Server,IT
asset_1781,Laptop,IT
asset_1782,Laptop,IT
asset_1783,PC,IT
asset_1784,Infusion Pump,Medical
asset_1785,ECG,Medical
asset_1786,Laptop,IT
asset_1787,Laptop,IT
asset_1788,Infusion Pump,Medical
asset_1789,ECG,Medical
asset_1790,Server,IT
asset_1791,ECG,Medical
asset_1792,PC,IT
asset_1793,Server,IT
asset_1794,Laptop,IT
asset_1795,Infusion Pump,Medical
asset_1796,Laptop,IT
asset_1797,PC,IT
asset_1798,MRI Scanner,Medical
asset_1799,Server,IT
asset_1800,Laptop,IT
asset_1801,PC,IT
asset_1802,PC,IT
asset_1803,Server,IT
asset_1804,PC,IT
asset_1805,MRI Scanner,Medical
asset_1806,Server,IT
asset_1807,Laptop,IT
asset_1808,ECG,Medical
asset_1809,PC,IT
asset_1810,PC,IT
asset_1811,MRI Scanner,Medical
asset_1812,Server,IT
asset_1813,Infusion Pump,Medical
asset_1814,Server,IT
asset_1815,Infusion Pump,Medical
asset_1816,Infusion Pump,Medical
asset_1817,ECG,Medical
asset_1818,PC,IT
asset_1819,Laptop,IT
asset_1820,PC,IT
asset_1821,Laptop,IT
asset_1822,Server,IT
asset_1823,Server,IT
asset_1824,Server,IT
asset_1825,ECG,Medical
asset_1826,PC,IT
asset_1827,Infusion Pump,Medical
asset_1828,Laptop,IT
asset_1829,ECG,Medical
asset_1830,Laptop,IT
asset_1831,Server,IT
asset_1832,ECG,Medical
asset_1833,Infusion Pump,Medical
asset_1834,PC,IT
asset_1835,PC,IT
asset_1836,Server,IT
asset_1837,Server,IT
asset_1838,PC,IT
asset_1839,Laptop,IT
asset_1840,Server,IT
asset_1841,PC,IT
asset_1842,ECG,Medical
asset_1843,Laptop,IT
asset_1844,Laptop,IT
asset_1845,PC,IT
asset_1846,MRI Scanner,Medical
asset_1847,Laptop,IT
asset_1848,Server,IT
asset_1849,Server,IT
asset_1850,Infusion Pump,Medical
asset_1851,Infusion Pump,Medical
asset_1852,Laptop,IT
asset_1853,Laptop,IT
asset_1854,Server,IT
asset_1855,MRI Scanner,Medical
asset_1856,Server,IT
asset_1857,Server,IT
asset_1858,Infusion Pump,Medical
asset_1859,PC,IT
asset_1860,Laptop,IT
asset_1861,ECG,Medical
asset_1862,Server,IT
asset_1863,Server,IT
asset_1864,ECG,Medical
asset_1865,Server,IT
asset_1866,PC,IT
asset_1867,MRI Scanner,Medical
asset_1868,Server,IT
asset_1869,Server,IT
asset_1870,Server,IT
asset_1871,Laptop,IT
asset_1872,Infusion Pump,Medical
asset_1873,Server,IT
asset_1874,Laptop,IT
asset_1875,Server,IT
asset_1876,Server,IT
asset_1877,Server,IT
asset_1878,Infusion Pump,Medical
asset_1879,MRI Scanner,Medical
asset_1880,Laptop,IT
asset_1881,ECG,Medical
asset_1882,ECG,Medical
asset_1883,Laptop,IT
asset_1884,PC,IT
asset_1885,MRI Scanner,Medical
asset_1886,Server,IT
asset_1887,Laptop,IT
asset_1888,PC,IT
asset_1889,MRI Scanner,Medical
asset_1890,Laptop,IT
asset_1891,Laptop,IT
asset_1892,Server,IT
asset_1893,PC,IT
asset_1894,Laptop,IT
asset_1895,MRI Scanner,Medical
asset_1896,ECG,Medical
asset_1897,PC,IT
asset_1898,Server,IT
asset_1899,Laptop,IT
asset_1900,PC,IT
asset_1901,PC,IT
asset_1902,MRI Scanner,Medical
asset_1903,Laptop,IT
asset_1904,Infusion Pump,Medical
asset_1905,Server,IT
asset_1906,ECG,Medical
asset_1907,Laptop,IT
asset_1908,ECG,Medical
asset_1909,Server,IT
asset_1910,PC,IT
asset_1911,Server,IT
asset_1912,Infusion Pump,Medical
asset_1913,Server,IT
asset_1914,MRI Scanner,Medical
asset_1915,PC,IT
asset_1916,Infusion Pump,Medical
asset_1917,Server,IT
asset_1918,Server,IT
asset_1919,Laptop,IT
asset_1920,Infusion Pump,Medical
asset_1921,ECG,Medical
asset_1922,Laptop,IT
asset_1923,Laptop,IT
asset_1924,Server,IT
asset_1925,PC,IT
asset_1926,PC,IT
asset_1927,Server,IT
asset_1928,ECG,Medical
asset_1929,Server,IT
asset_1930,MRI Scanner,Medical
asset_1931,ECG,Medical
asset_1932,PC,IT
asset_1933,Laptop,IT
asset_1934,MRI Scanner,Medical
asset_1935,Laptop,IT
asset_1936,PC,IT
asset_1937,Laptop,IT
asset_1938,MRI Scanner,Medical
asset_1939,Server,IT
asset_1940,Server,IT
asset_1941,ECG,Medical
asset_1942,ECG,Medical
asset_1943,Laptop,IT
asset_1944,Server,IT
asset_1945,ECG,Medical
asset_1946,Laptop,IT
asset_1947,Server,IT
asset_1948,ECG,Medical
asset_1949,Server,IT
asset_1950,Laptop,IT
asset_1951,Laptop,IT
asset_1952,Infusion Pump,Medical
asset_1953,PC,IT
asset_1954,MRI Scanner,Medical
asset_1955,Laptop,IT
asset_1956,Laptop,IT
asset_1957,Server,IT
asset_1958,MRI Scanner,Medical
asset_1959,PC,IT
asset_1960,ECG,Medical
asset_1961,MRI Scanner,Medical
asset_1962,PC,IT
asset_1963,Laptop,IT
asset_1964,Infusion Pump,Medical
asset_1965,Server,IT
asset_1966,Infusion Pump,Medical
asset_1967,Laptop,IT
asset_1968,Laptop,IT
asset_1969,Server,IT
asset_1970,PC,IT
asset_1971,Laptop,IT
asset_1972,PC,IT
asset_1973,Laptop,IT
asset_1974,Infusion Pump,Medical
asset_1975,PC,IT
asset_1976,Infusion Pump,Medical
asset_1977,Laptop,IT
asset_1978,ECG,Medical
asset_1979,Server,IT
asset_1980,PC,IT
asset_1981,Server,IT
asset_1982,Server,IT
asset_1983,PC,IT
asset_1984,Server,IT
asset_1985,Server,IT
asset_1986,Server,IT
asset_1987,PC,IT
asset_1988,Server,IT
asset_1989,ECG,Medical
asset_1990,PC,IT
asset_1991,PC,IT
asset_1992,Server,IT
asset_1993,PC,IT
asset_1994,Laptop,IT
asset_1995,ECG,Medical
asset_1996,PC,IT
asset_1997,Laptop,IT
asset_1998,PC,IT
asset_1999,Laptop,IT
asset_2000,MRI Scanner,Medical
asset_2001,MRI Scanner,Medical
asset_2002,Server,IT
asset_2003,PC,IT
asset_2004,ECG,Medical
asset_2005,Infusion Pump,Medical
asset_2006,Server,IT
asset_2007,Infusion Pump,Medical
asset_2008,PC,IT
asset_2009,Laptop,IT
asset_2010,Server,IT
asset_2011,Laptop,IT
asset_2012,PC,IT
asset_2013,Infusion Pump,Medical
asset_2014,Laptop,IT
asset_2015,PC,IT
asset_2016,Laptop,IT
asset_2017,Infusion Pump,Medical
asset_2018,PC,IT
asset_2019,ECG,Medical
asset_2020,PC,IT
asset_2021,PC,IT
asset_2022,Laptop,IT
asset_2023,Laptop,IT
asset_2024,PC,IT
asset_2025,Server,IT
asset_2026,Server,IT
asset_2027,PC,IT
asset_2028,PC,IT
asset_2029,MRI Scanner,Medical
asset_2030,Server,IT
asset_2031,Laptop,IT
asset_2032,Laptop,IT
asset_2033,Laptop,IT
asset_2034,ECG,Medical
asset_2035,Laptop,IT
asset_2036,ECG,Medical
asset_2037,Laptop,IT
asset_2038,PC,IT
asset_2039,PC,IT
asset_2040,Infusion Pump,Medical
asset_2041,Infusion Pump,Medical
asset_2042,Laptop,IT
asset_2043,PC,IT
asset_2044,Laptop,IT
asset_2045,ECG,Medical
asset_2046,Laptop,IT
asset_2047,MRI Scanner,Medical
asset_2048,Server,IT
asset_2049,Infusion Pump,Medical
asset_2050,Laptop,IT
asset_2051,Laptop,IT
asset_2052,Laptop,IT
asset_2053,Server,IT
asset_2054,ECG,Medical
asset_2055,Laptop,IT
asset_2056,Server,IT
asset_2057,Laptop,IT
asset_2058,Server,IT
asset_2059,PC,IT
asset_2060,Laptop,IT
asset_2061,MRI Scanner,Medical
asset_2062,Server,IT
asset_2063,Infusion Pump,Medical
asset_2064,Laptop,IT
asset_2065,PC,IT
asset_2066,PC,IT
asset_2067,Laptop,IT
asset_2068,Server,IT
asset_2069,Laptop,IT
asset_2070,PC,IT
asset_2071,PC,IT
asset_2072,PC,IT
asset_2073,ECG,Medical
asset_2074,PC,IT
asset_2075,MRI Scanner,Medical
asset_2076,Infusion Pump,Medical
asset_2077,Laptop,IT
asset_2078,MRI Scanner,Medical
asset_2079,Infusion Pump,Medical
asset_2080,PC,IT
