connection_type,ip,mac,device_id,category,sub_category,manufacturer,type,model,serial_number,os,sw_fw_version,hw_version,vlan,connector_device_id,ap_name,ap_location,risk_score_points,risk_score
Wireless Connection,10.8.58.84,08:09:0B:9F:B4:58,CQPCTEWOEL,IoT,Mobile Devices,Apple,Smartphone,iPhone 4S,N/A,iOS,N/A,N/A,301,N/A,WA92649319,washington > Building 6 > Floor 3,41,Very Low
Ethernet Connection,10.8.57.24,A4:4E:31:1B:E4:47,CQPCTNZYUZ,Medical,Clinical IoT,iSirona,Medical Device Integrator,DeviceConX Fanless PC,N/A,Windows 10/Server 2016 1709,N/A,N/A,301,N/A,N/A,N/A,72,Critical
Ethernet Connection,10.8.58.105,00:18:78:A8:2F:87,CQPCUPSAYU,Medical,Patient Devices,Roche,Glucose Meter,Accu-Chek Inform II,LQTAAKTDN,Linux,4.9.8.39,K1,301,N/A,N/A,N/A,69,High
Ethernet Connection,10.8.58.191,0A:65:BC:DF:15:CB,CQPCUPSDGC,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,301,N/A,N/A,N/A,31,Very Low
Ethernet Connection,10.8.58.106,00:0C:C6:2B:1A:D4,CQPCWAOIQU,Medical,Patient Devices,Roche,Glucose Meter,Accu-Chek Inform II,40H0BZQ48,Linux,4.9.8.39,K1,301,N/A,N/A,N/A,39,Very Low
Wireless Connection,10.8.58.164,00:05:12:BC:2D:5D,CQPCWAOKOF,IoT,General IoT,Zebra Technologies,Mobile Printer,QLn 220,K9PRCI8SZZE,Proprietary Link-OS,V68.19.15Z,N/A,301,N/A,AL74710568,albany > Building 2 > Floor 1,30,Very Low
Ethernet Connection,10.8.57.103,00:24:DD:B8:19:6D,CQPCWJDBIB,IoT,General IoT,Centrak,RTLS,LF Exciter,N/A,Proprietary,N/A,N/A,301,N/A,N/A,N/A,32,Very Low
Ethernet Connection,10.8.57.174,64:00:6A:AF:91:2E,CQPCWJDDYW,IT,Servers,Dell,Server,PowerEdge 340,N/A,Windows Server 2019,N/A,N/A,301,N/A,N/A,N/A,57,Medium
Serial Connection,10.8.57.24 / 2402,A4:4E:31:53:02:7F,CQPCWJDOXD,Medical,Surgery,GE,Anesthesia Machine,Datex-Ohmeda Avance,N/A,Nucleus,N/A,N/A,301,CQPCTNZYUZ,N/A,N/A,58,Medium
Ethernet Connection,10.8.58.107,00:18:78:BE:64:9F,CQPCXLKQIU,Medical,Patient Devices,Roche,Glucose Meter,Accu-Chek Inform II,F8GNAB,Linux,4.9.8.39,K1,301,N/A,N/A,N/A,33,Very Low
Serial Connection,10.8.57.24 / 804,A4:4E:31:F4:15:41,CQPCXTSKRX,Medical,Surgery,GE,Anesthesia Monitor,Datex-Ohmeda S5,N/A,Datalight ROM-DOS,N/A,N/A,301,CQPCTNZYUZ,N/A,N/A,77,Critical
Ethernet Connection,10.8.57.145,64:00:6A:81:48:08,CQPCZEGSDV,IT,Computers,Dell,PC,OptiPlex 9020,M9OKQTZ,Windows 10 1909,N/A,N/A,301,N/A,N/A,N/A,38,Very Low
Ethernet Connection,10.8.57.81,00:00:0C:50:22:9B,CQPCZEGUBE,IoT,Communication,Cisco,VoIP Phone,CP-8811,UQZCS2,Proprietary,12.5.1,N/A,301,N/A,N/A,N/A,78,Critical
Ethernet Connection,10.8.57.49,00:50:F9:67:39:31,CQPDAOWAKE,IoT,Physical Security,Tyco,Access Control,iSTAR,N/A,Windows CE,N/A,N/A,301,N/A,N/A,N/A,72,Critical
Ethernet Connection,10.8.58.208,0A:65:BC:88:31:42,CQPDBRZOOP,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,301,N/A,N/A,N/A,77,Critical
Wireless Connection,10.8.58.27,08:09:0B:B7:77:4A,CQPDDCWIUQ,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s Plus,N/A,iOS,N/A,N/A,301,N/A,CO68842130,columbia > Building 6 > Floor 7,62,High
Ethernet Connection,10.8.57.80,B4:A8:B9:FD:C6:4B,CQPDDJZGRU,IoT,Communication,Cisco,VoIP Phone,CP-8831,BXEVBIUITF,Proprietary,12.5.1,N/A,301,N/A,N/A,N/A,63,High
Ethernet Connection,10.8.57.50,00:50:F9:D0:98:DE,CQPDDJZQMI,IoT,Physical Security,Tyco,Access Control,iSTAR,N/A,Windows CE,N/A,N/A,301,N/A,N/A,N/A,39,Very Low
Ethernet Connection,10.8.57.122,00:24:DD:D0:D0:13,CQPDEUODZW,IoT,General IoT,Centrak,RTLS,BLE Beacon,N/A,Proprietary,N/A,N/A,301,N/A,N/A,N/A,76,Critical
Serial Connection,10.8.57.23 / 2502,10:62:E5:FA:B5:2E,CQPDEUORFD,Medical,Surgery,GE,Anesthesia Monitor,Datex-Ohmeda S5,N/A,Datalight ROM-DOS,N/A,N/A,301,CQPDGFDMZX,N/A,N/A,77,Critical
Ethernet Connection,10.8.57.23,10:62:E5:91:CA:AD,CQPDGFDMZX,Medical,Clinical IoT,iSirona,Medical Device Integrator,DeviceConX Fanless PC,N/A,Windows 10/Server 2016 1709,N/A,N/A,301,N/A,N/A,N/A,48,Medium
Ethernet Connection,10.8.58.190,0A:65:BC:C5:50:59,CQPDHJKMXE,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,301,N/A,N/A,N/A,56,Medium
Serial Connection,10.8.57.23 / 2503,10:62:E5:32:E0:94,CQPDJAHDCB,Medical,Surgery,GE,Anesthesia Machine,Datex-Ohmeda Avance,N/A,Nucleus,N/A,N/A,301,CQPDGFDMZX,N/A,N/A,58,Medium
Ethernet Connection,10.8.58.207,0A:65:BC:0D:59:9B,CQPDKFDEEL,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,301,N/A,N/A,N/A,47,Medium
Ethernet Connection,10.8.57.144,DC:8C:37:16:63:C6,CQPDKKVKNZ,IT,Network,Cisco,Access Point,AP c1140,I10PP8AY3N,Linux,N/A,N/A,301,N/A,N/A,N/A,73,Critical
Ethernet Connection,10.8.57.121,00:24:DD:02:C8:0D,CQPDKKVNEY,IoT,General IoT,Centrak,RTLS,LF Exciter,N/A,Proprietary,N/A,N/A,301,N/A,N/A,N/A,68,High
Ethernet Connection,10.8.58.222,0A:65:BC:E6:9B:56,CQPDNAVQXO,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,301,N/A,N/A,N/A,47,Medium
Ethernet Connection,10.8.57.173,E4:E7:49:04:D6:7D,CQPDNFZCNI,IT,Servers,Dell,Server,PowerEdge 340,N/A,Windows Server 2019,N/A,N/A,301,N/A,N/A,N/A,58,Medium
Ethernet Connection,10.8.57.102,00:24:DD:D4:73:2A,CQPDNFZCXH,IoT,General IoT,Centrak,RTLS,LF Exciter,N/A,Proprietary,N/A,N/A,301,N/A,N/A,N/A,62,High
Ethernet Connection,10.8.57.48,00:50:F9:F2:7D:FD,CQPDNFZNVK,IoT,Physical Security,Tyco,Access Control,iSTAR,N/A,Windows CE,N/A,N/A,301,N/A,N/A,N/A,54,Medium
Ethernet Connection,10.8.57.79,B4:A8:B9:50:91:15,CQPDOQNZBY,IoT,Communication,Cisco,VoIP Phone,CP-7832,LUSHFOCSRH,Proprietary,12.5.1,N/A,301,N/A,N/A,N/A,71,Critical
Wireless Connection,10.8.58.165,00:05:12:B1:73:75,CQPDPWOOGF,IoT,General IoT,Zebra Technologies,Mobile Printer,QLn 220,I325R0ZBVPD,Proprietary Link-OS,V68.19.15Z,N/A,301,N/A,AL91951642,albany > Building 1 > Floor 2,80,Critical
Wireless Connection,10.8.58.60,08:09:0B:30:5E:04,CQPDRHKZUJ,IoT,Mobile Devices,Apple,Smartphone,iPhone 5s,N/A,iOS,N/A,N/A,301,N/A,WA93854057,washington > Building 4 > Floor 7,72,Critical
Ethernet Connection,10.8.57.101,00:24:DD:E7:78:90,CQPDRLRRUZ,IoT,General IoT,Centrak,RTLS,Monitor,N/A,Proprietary,N/A,N/A,301,N/A,N/A,N/A,67,High
Wireless Connection,10.8.58.166,00:05:12:C5:06:15,CQPDSSHDQF,IoT,General IoT,Zebra Technologies,Mobile Printer,QLn 220,607F9NUO769I,Proprietary Link-OS,V68.19.15Z,N/A,301,N/A,AL68688609,albany > Building 2 > Floor 3,65,High
Serial Connection,10.8.57.22 / 1801,10:62:E5:6B:C6:6B,CQPDSWGZRL,Medical,Surgery,GE,Anesthesia Monitor,Datex-Ohmeda S5,N/A,Datalight ROM-DOS,N/A,N/A,301,CQPDUGVVMF,N/A,N/A,77,Critical
Ethernet Connection,10.8.58.134,00:18:78:5D:20:6B,CQPDUDDJAZ,Medical,Patient Devices,Roche,Glucose Meter,Accu-Chek Inform II,T8NIDS4,Linux,4.9.8.39,K1,301,N/A,N/A,N/A,76,Critical
Ethernet Connection,10.8.57.172,E4:E7:49:90:27:60,CQPDUGVJUG,IT,Computers,HP,PC,Pavilion,L0D1RCLN,Windows 10 1909,N/A,N/A,301,N/A,N/A,N/A,49,Medium
Ethernet Connection,10.8.57.22,10:62:E5:53:92:F1,CQPDUGVVMF,Medical,Clinical IoT,iSirona,Medical Device Integrator,DeviceConX Fanless PC,N/A,Windows 10/Server 2016 1709,N/A,N/A,301,N/A,N/A,N/A,31,Very Low
Wireless Connection,10.8.58.68,08:09:0B:40:95:98,CQPDWYWCHJ,IoT,Mobile Devices,Apple,Smartphone,iPhone,N/A,iOS,N/A,N/A,301,N/A,CL41529047,clinton > Building 5 > Floor 2,54,Medium
Ethernet Connection,10.8.57.78,B4:A8:B9:9A:72:2A,CQPDXBYZWO,IoT,Communication,Cisco,VoIP Phone,CP-7821,WUJ7PCUOAK,Proprietary,12.5.1,N/A,301,N/A,N/A,N/A,73,Critical
Serial Connection,10.8.57.22 / 203,10:62:E5:AF:74:E5,CQPDXBZLOJ,Medical,Surgery,GE,Anesthesia Machine,Datex-Ohmeda Avance,N/A,Nucleus,N/A,N/A,301,CQPDUGVVMF,N/A,N/A,78,Critical
Wireless Connection,10.8.58.5,08:09:0B:75:0B:C4,CQPDYJSQJY,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s,N/A,iOS,N/A,N/A,301,N/A,BR25777282,bronx > Building 3 > Floor 6,41,Very Low
Ethernet Connection,10.8.58.192,0A:65:BC:50:8D:12,CQPEBFKSCO,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,301,N/A,N/A,N/A,68,High
Wireless Connection,10.8.58.45,08:09:0B:34:B2:29,CQPEBFLGEH,IoT,Mobile Devices,Apple,Smartphone,iPhone 7,N/A,iOS,N/A,N/A,301,N/A,BR28932642,bronx > Building 2 > Floor 3,60,High
Wireless Connection,10.8.57.212,08:09:0B:B1:97:CB,CQPEBHRMMS,IoT,Mobile Devices,Apple,Smartphone,iPhone 7,N/A,iOS,N/A,N/A,301,N/A,AL50613619,albany > Building 5 > Floor 2,32,Very Low
Wireless Connection,10.8.58.96,08:09:0B:41:A3:9E,CQPECQHCBG,IoT,Mobile Devices,Apple,Smartphone,iPhone Xs Max,N/A,iOS,N/A,N/A,301,N/A,CO88051795,columbia > Building 6 > Floor 9,53,Medium
Ethernet Connection,10.8.58.135,B8:78:79:E9:5F:2B,CQPECQHDEZ,Medical,Patient Devices,Roche,Glucose Meter,Accu-Chek Inform II,4D3GWQSV,Linux,4.9.8.39,K1,301,N/A,N/A,N/A,64,High
Ethernet Connection,10.8.58.108,B8:78:79:8A:B4:47,CQPEEBDLGU,Medical,Patient Devices,Roche,Glucose Meter,Accu-Chek Inform II,SJE7ML5C4,Linux,4.9.8.39,K1,301,N/A,N/A,N/A,66,High
Wireless Connection,10.8.57.200,08:09:0B:59:74:EA,CQPEECVCPA,IoT,Mobile Devices,Apple,Smartphone,iPhone 5s,N/A,iOS,N/A,N/A,301,N/A,CO31389074,columbia > Building 2 > Floor 3,72,Critical
Ethernet Connection,10.8.57.100,00:24:DD:AF:BF:9C,CQPEECVEMN,IoT,General IoT,Centrak,RTLS,LF Exciter,N/A,Proprietary,N/A,N/A,301,N/A,N/A,N/A,30,Very Low
Ethernet Connection,10.8.57.171,64:00:6A:F1:9D:C8,CQPEECVHDI,IT,Computers,HP,PC,Pavilion,UKV93,Windows 10 1909,N/A,N/A,301,N/A,N/A,N/A,72,Critical
Ethernet Connection,10.8.57.77,00:27:90:35:F9:A3,CQPEFNKARE,IoT,Communication,Cisco,VoIP Phone,CP-8811,45MNO1K4,Proprietary,12.5.1,N/A,301,N/A,N/A,N/A,71,Critical
Ethernet Connection,10.106.33.236,9C:EF:D5:CC:0A:15,CQPBAEOLXJ,Medical,Imaging,Fujifilm SonoSite,Ultrasound,SonoSite Edge II,6T0EY1WT4CK,Windows CE,91.80.101.037,N/A,302,N/A,N/A,N/A,79,Critical
Ethernet Connection,10.20.0.28,00:D0:C9:87:1B:11,CQPBFUVSBR,Medical,Imaging,Philips,Ultrasound,iE33,SAVUQ151XUK,Windows XP Embedded,6.3.7.745,N/A,302,N/A,N/A,N/A,74,Critical
Ethernet Connection,10.20.0.27,00:D0:C9:0B:3D:DF,CQPBHFKNWL,Medical,Imaging,Philips,Ultrasound,iE33,V732FN,Windows XP Embedded,6.3.7.745,N/A,302,N/A,N/A,N/A,71,Critical
Ethernet Connection,10.106.34.8,EC:B1:D7:BC:C3:58,CQPBIPZJRF,Medical,Imaging,Siemens,Nuclear Medicine,Symbia E,9VDMOHJR,Windows XP SP2,syngo VY25A SL04P08 VB21A,N/A,302,N/A,N/A,N/A,56,Medium
Ethernet Connection,10.106.34.9,EC:B1:D7:11:F1:75,CQPBKAOFLZ,Medical,Imaging,Siemens,MRI,MAGNETOM Skyra,EOGA1XU2C7Q,Windows 7,syngo MR E11 (VE11C),N/A,302,N/A,N/A,N/A,67,High
Ethernet Connection,10.20.0.129,0A:65:BC:28:D2:2F,CQPBMYIKDW,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,302,N/A,N/A,N/A,71,Critical
Ethernet Connection,10.20.0.114,0A:65:BC:D6:40:A2,CQPBPUAWWX,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,302,N/A,N/A,N/A,64,High
Ethernet Connection,10.20.0.130,0A:65:BC:C5:FE:B0,CQPBZSBHLK,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,302,N/A,N/A,N/A,47,Medium
Ethernet Connection,10.20.0.131,0A:65:BC:0C:15:8E,CQPCBCXPDK,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,302,N/A,N/A,N/A,76,Critical
Ethernet Connection,10.20.0.115,0A:65:BC:A0:82:92,CQPCSDEUSX,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,302,N/A,N/A,N/A,74,Critical
Ethernet Connection,10.20.0.56,00:D0:C9:B8:DF:33,CQPCTNZYBJ,Medical,Imaging,Philips,Ultrasound,iU22,RNNAYQ0U,Windows XP Embedded,6.3.7.754,N/A,302,N/A,N/A,N/A,75,Critical
Ethernet Connection,10.20.0.55,9C:EF:D5:D0:E0:64,CQPCUYOTWD,Medical,Imaging,Fujifilm SonoSite,Ultrasound,SonoSite Edge II,M0RT6,Windows CE,91.80.101.037,N/A,302,N/A,N/A,N/A,56,Medium
Ethernet Connection,10.20.0.117,0A:65:BC:DF:F3:8F,CQPCWAOJUP,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,302,N/A,N/A,N/A,34,Very Low
Ethernet Connection,10.20.0.54,00:D0:C9:C8:BE:F2,CQPCWJDPQX,Medical,Imaging,Philips,Ultrasound,iU22,GBIJPM5J8W20,Windows XP Embedded,6.3.7.754,N/A,302,N/A,N/A,N/A,39,Very Low
Ethernet Connection,10.20.0.53,00:D0:C9:6C:99:88,CQPCXTSLLR,Medical,Imaging,Philips,Ultrasound,iU22,27ZO2HEAS0RD,Windows XP Embedded,6.3.7.754,N/A,302,N/A,N/A,N/A,67,High
Ethernet Connection,10.20.0.60,9C:EF:D5:5D:EF:A5,CQPCZEHEFR,Medical,Imaging,Fujifilm SonoSite,Ultrasound,SonoSite Edge II,36ILD,Windows CE,91.80.101.037,N/A,302,N/A,N/A,N/A,60,High
Ethernet Connection,10.20.0.119,0A:65:BC:FC:A9:2C,CQPDAHDHQH,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,302,N/A,N/A,N/A,53,Medium
Ethernet Connection,10.20.0.59,00:D0:C9:2E:A8:F7,CQPDAOWAAL,Medical,Imaging,Philips,Ultrasound,iE33,EVFKB4NSK,Windows XP Embedded,6.3.7.745,N/A,302,N/A,N/A,N/A,33,Very Low
Ethernet Connection,10.20.0.58,00:D0:C9:1F:7F:76,CQPDBZKVVF,Medical,Imaging,Philips,Ultrasound,iE33,9NSFQFJ7,Windows XP Embedded,6.3.7.745,N/A,302,N/A,N/A,N/A,50,Medium
Ethernet Connection,10.106.34.25,00:18:78:F0:4E:09,CQPDDCVSCA,Medical,Patient Devices,Roche,Glucose Meter,Accu-Chek Inform II,KE8VV6X4QQ,Linux,4.9.8.39,K1,302,N/A,N/A,N/A,57,Medium
Ethernet Connection,10.20.0.118,0A:65:BC:9B:69:1D,CQPDDCVVMX,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,302,N/A,N/A,N/A,63,High
Ethernet Connection,10.20.0.57,00:D0:C9:87:7A:45,CQPDDJZRPZ,Medical,Imaging,Philips,Ultrasound,iE33,M1UX2KIX,Windows XP Embedded,6.3.1.71,N/A,302,N/A,N/A,N/A,49,Medium
Ethernet Connection,10.20.0.48,00:D0:C9:E6:50:2E,CQPDEUOQLN,Medical,Imaging,Philips,Ultrasound,iU22,1SY0SGFIN,Windows XP Embedded,6.3.7.754,N/A,302,N/A,N/A,N/A,31,Very Low
Ethernet Connection,10.20.0.47,00:D0:C9:15:AB:6F,CQPDGFDMGH,Medical,Imaging,Philips,Ultrasound,iE33,11LN6YV,Windows XP Embedded,6.3.7.745,N/A,302,N/A,N/A,N/A,34,Very Low
Ethernet Connection,10.20.0.46,00:D0:C9:17:0E:B8,CQPDHPSIBB,Medical,Imaging,Philips,Ultrasound,iE33,IOALDT,Windows XP Embedded,6.3.7.745,N/A,302,N/A,N/A,N/A,78,Critical
Ethernet Connection,10.20.0.45,9C:EF:D5:29:B3:D6,CQPDJAHDVV,Medical,Imaging,Fujifilm SonoSite,Ultrasound,SonoSite Edge II,QBYB08,Windows CE,91.80.101.037,N/A,302,N/A,N/A,N/A,39,Very Low
Ethernet Connection,10.20.0.52,9C:EF:D5:4E:10:22,CQPDKKVWPV,Medical,Imaging,Fujifilm SonoSite,Ultrasound,SonoSite Edge II,2FTP8D68,Windows CE,91.80.101.037,N/A,302,N/A,N/A,N/A,63,High
Ethernet Connection,10.20.0.116,0A:65:BC:C9:4E:5E,CQPDLPZLCT,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,302,N/A,N/A,N/A,67,High
Ethernet Connection,10.20.0.51,9C:EF:D5:A9:57:58,CQPDLVKSKP,Medical,Imaging,Fujifilm SonoSite,Ultrasound,SonoSite Edge II,SLYV6LOUQSZS,Windows CE,91.80.101.037,N/A,302,N/A,N/A,N/A,72,Critical
Ethernet Connection,10.20.0.50,9C:EF:D5:33:CC:D8,CQPDNFZOFJ,Medical,Imaging,Fujifilm SonoSite,Ultrasound,SonoSite Edge II,ZDM8TYS3,Windows CE,91.80.101.037,N/A,302,N/A,N/A,N/A,53,Medium
Ethernet Connection,10.20.0.49,00:D0:C9:D9:A7:E6,CQPDOQOKAD,Medical,Imaging,Philips,Ultrasound,iU22,92ROQK,Windows XP Embedded,5.0.2.110,N/A,302,N/A,N/A,N/A,60,High
Ethernet Connection,10.20.0.40,00:D0:C9:05:5F:03,CQPDQBDIVR,Medical,Imaging,Philips,Ultrasound,iE33,3EDTP5A7BKA,Windows XP Embedded,6.3.7.745,N/A,302,N/A,N/A,N/A,41,Very Low
Ethernet Connection,10.20.0.39,9C:EF:D5:EB:F5:F4,CQPDRLSEQL,Medical,Imaging,Fujifilm SonoSite,Ultrasound,SonoSite Edge II,CFYEL,Windows CE,91.80.101.037,N/A,302,N/A,N/A,N/A,64,High
Ethernet Connection,10.20.0.38,00:D0:C9:92:A2:D6,CQPDSWHALF,Medical,Imaging,Philips,Ultrasound,iU22,H1UWGP4J,Windows XP Embedded,6.3.7.754,N/A,302,N/A,N/A,N/A,72,Critical
Ethernet Connection,10.20.0.37,00:D0:C9:C6:66:AF,CQPDUGVWFZ,Medical,Imaging,Philips,Ultrasound,iE33,DOA26L6MOQG,Windows XP Embedded,6.3.1.71,N/A,302,N/A,N/A,N/A,30,Very Low
Ethernet Connection,10.20.0.44,00:D0:C9:79:C2:84,CQPDVRKOZZ,Medical,Imaging,Philips,Ultrasound,iE33,VCHEU4G,Windows XP Embedded,6.3.1.71,N/A,302,N/A,N/A,N/A,37,Very Low
Ethernet Connection,10.20.0.120,0A:65:BC:E2:7F:F6,CQPDWYWASH,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,302,N/A,N/A,N/A,74,Critical
Ethernet Connection,10.20.0.43,00:D0:C9:1D:CE:08,CQPDXBZKUT,Medical,Imaging,Philips,Ultrasound,iU22,46N26PVX,Windows XP Embedded,6.3.7.754,N/A,302,N/A,N/A,N/A,74,Critical
Ethernet Connection,10.20.0.42,00:D0:C9:A1:6C:3F,CQPDYMOGPN,Medical,Imaging,Philips,Ultrasound,iU22,TY93X,Windows XP Embedded,6.3.7.754,N/A,302,N/A,N/A,N/A,70,Critical
Ethernet Connection,10.20.0.41,00:D0:C9:A7:85:99,CQPDZXDCKH,Medical,Imaging,Philips,Ultrasound,iU22,C94OM6C,Windows XP Embedded,6.3.7.754,N/A,302,N/A,N/A,N/A,33,Very Low
Ethernet Connection,10.20.0.32,9C:EF:D5:99:D5:8B,CQPEBHSBFV,Medical,Imaging,Fujifilm SonoSite,Ultrasound,SonoSite Edge II,734XA2F6,Windows CE,91.80.101.037,N/A,302,N/A,N/A,N/A,43,Very Low
Ethernet Connection,10.20.0.104,0A:65:BC:B1:E3:8E,CQPECQGZUO,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,302,N/A,N/A,N/A,51,Medium
Ethernet Connection,10.20.0.31,00:D0:C9:5A:F6:39,CQPECSGXAP,Medical,Imaging,Philips,Ultrasound,iU22,JKKP8FRBXE4,Windows XP Embedded,6.3.7.754,N/A,302,N/A,N/A,N/A,69,High
Ethernet Connection,10.20.0.30,00:D0:C9:C7:FA:D0,CQPEECVSVJ,Medical,Imaging,Philips,Ultrasound,iE33,ZMGD9F,Windows XP Embedded,6.3.1.71,N/A,302,N/A,N/A,N/A,36,Very Low
Ethernet Connection,10.20.0.29,00:D0:C9:13:09:7F,CQPEFNKOQD,Medical,Imaging,Philips,Ultrasound,iU22,HEQFG,Windows XP Embedded,6.3.7.754,N/A,302,N/A,N/A,N/A,41,Very Low
Ethernet Connection,10.20.0.36,00:D0:C9:F7:DD:22,CQPEGXZHKD,Medical,Imaging,Philips,Ultrasound,iE33,XA3RDCQ,Windows XP Embedded,6.3.7.745,N/A,302,N/A,N/A,N/A,79,Critical
Wireless Connection,10.18.26.144,08:09:0B:F1:23:36,CQPBAEPBVT,IoT,Mobile Devices,Apple,Smartphone,iPhone 7 Plus,N/A,iOS,N/A,N/A,303,N/A,CL37797972,clinton > Building 6 > Floor 6,46,Medium
Wireless Connection,10.18.27.20,08:09:0B:64:97:79,CQPBAEPRWB,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,303,N/A,CO92669666,columbia > Building 6 > Floor 8,48,Medium
Ethernet Connection,10.18.26.121,64:00:6A:AC:EB:47,CQPBBPDTMO,IT,Servers,Dell,Server,PowerEdge 340,N/A,Windows Server 2019,N/A,N/A,303,N/A,N/A,N/A,74,Critical
Ethernet Connection,10.18.26.101,64:00:6A:73:A5:BD,CQPBCZSPRF,IT,Computers,Dell,PC,Optiplex 5040,LH7CKDIN0K9G,Windows 10 1909,N/A,N/A,303,N/A,N/A,N/A,74,Critical
Wireless Connection,10.18.26.202,08:09:0B:E6:93:FF,CQPBDAHXJF,IoT,Mobile Devices,Apple,Smartphone,iPhone 7,N/A,iOS,N/A,N/A,303,N/A,BR78144082,bronx > Building 3 > Floor 8,77,Critical
Ethernet Connection,10.18.26.100,E4:E7:49:DC:C7:F6,CQPBEKHLLZ,IT,Computers,HP,PC,Pavilion,60P24X303P,Windows 10 1909,N/A,N/A,303,N/A,N/A,N/A,53,Medium
Wireless Connection,10.18.26.160,08:09:0B:3D:DA:D0,CQPBEKHRMX,IoT,Mobile Devices,Apple,Smartphone,iPhone 5,N/A,iOS,N/A,N/A,303,N/A,BR96767909,bronx > Building 1 > Floor 7,61,High
Wireless Connection,10.18.26.251,08:09:0B:95:EA:34,CQPBHGXBQW,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,303,N/A,CO13990328,columbia > Building 6 > Floor 6,36,Very Low
Wireless Connection,10.18.26.232,08:09:0B:C5:FA:62,CQPBIRTDHE,IoT,Mobile Devices,Apple,Smartphone,iPhone 4S,N/A,iOS,N/A,N/A,303,N/A,CO12399171,columbia > Building 6 > Floor 9,61,High
Ethernet Connection,10.18.26.54,00:24:DD:AB:5B:CC,CQPBLLDPSF,IoT,General IoT,Centrak,RTLS,BLE Beacon,N/A,Proprietary,N/A,N/A,303,N/A,N/A,N/A,45,Medium
Ethernet Connection,10.18.26.120,64:00:6A:C4:35:10,CQPBMVSLWS,IT,Servers,Dell,Server,PowerEdge 340,N/A,Windows Server 2019,N/A,N/A,303,N/A,N/A,N/A,47,Medium
Ethernet Connection,10.18.27.143,0A:65:BC:ED:D1:1D,CQPBMYIJAH,IT,Computers,N/A,PC,N/A,N/A,N/A,N/A,N/A,303,N/A,N/A,N/A,65,High
Ethernet Connection,10.18.26.99,E4:E7:49:C3:15:96,CQPBOGHIBJ,IT,Computers,HP,PC,ProDesk 600,55S4VO,Windows 10 1909,N/A,N/A,303,N/A,N/A,N/A,56,Medium
Wireless Connection,10.18.26.172,08:09:0B:EC:21:80,CQPBOGHJXU,IoT,Mobile Devices,Apple,Smartphone,iPhone 5s,N/A,iOS,N/A,N/A,303,N/A,CO14905761,columbia > Building 6 > Floor 6,39,Very Low
Ethernet Connection,10.18.25.223,00:18:7D:D0:D9:C0,CQPBRBKNCU,Medical,Clinical IoT,Capsule,Medical Device Integrator,Neuron 2,N/A,Windows 7 Embedded,N/A,N/A,303,N/A,N/A,N/A,66,High
Ethernet Connection,10.18.26.39,B4:A8:B9:5D:5E:12,CQPBRBKYNM,IoT,Communication,Cisco,VoIP Phone,CP-8861,B7U6PYWZH,Proprietary,12.5.1,N/A,303,N/A,N/A,N/A,49,Medium
Wireless Connection,10.18.26.165,08:09:0B:89:11:CB,CQPBSLZZFL,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s,N/A,iOS,N/A,N/A,303,N/A,BR49146569,bronx > Building 4 > Floor 7,71,Critical
Ethernet Connection,10.18.27.102,74:FE:48:61:7A:F1,CQPBSPTPHN,Medical,Clinical IoT,Becton Dickinson,Medication Dispensing System,Pyxis Medstation 4000,W1KZ4M51HVV,Windows 7,S17.64.5,N/A,303,N/A,N/A,N/A,54,Medium
Wireless Connection,10.18.26.134,08:09:0B:BB:3D:25,CQPBVHDHTD,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,303,N/A,WA32670580,washington > Building 1 > Floor 6,46,Medium
Wireless Connection,10.18.26.186,08:09:0B:EA:F6:2C,CQPBVHDMGN,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,303,N/A,CL21021563,clinton > Building 3 > Floor 4,49,Medium
